    4.00   111.2
    4.38   110.2
    4.80   109.2
    5.25   108.4
    5.75   107.5
    6.30   106.8
    6.90   106.0
    7.55   105.4
    8.27   104.8
    9.05   104.3
    9.91   103.8
   10.86   103.4
   11.89   103.1
   13.02   102.7
   14.25   102.5
   15.61   102.3
   17.09   102.2
   18.72   102.1
   20.49   102.0
   22.44   102.0
   24.57   102.0
   26.91   102.1
   29.46   102.3
   32.26   102.4
   35.33   102.7
   38.69   102.9
   42.36   103.2
   46.39   103.5
   50.80   103.9
   55.62   104.3
   60.91   104.8
   66.69   105.2
   73.03   105.7
   79.97   106.3
   87.57   106.9
   95.89   107.4
  105.00   108.1
  114.97   108.7
  125.90   109.4
  137.86   110.1
  150.96   110.8
  165.30   111.6
  181.01   112.4
  198.21   113.1
  217.04   114.0
  237.66   114.8
  260.25   115.6
  284.97   116.5
  312.05   117.3
  341.70   118.2
  374.17   119.1
  409.72   120.0
  448.65   121.0
  491.27   121.9
  537.95   122.8
  589.07   123.8
  645.04   124.7
  706.33   125.7
  773.44   126.6
  846.92   127.6
  927.40   128.5
 1015.51   129.5
 1112.00   130.4
 1217.66   131.4
 1333.35   132.3
 1460.04   133.2
 1598.77   134.2
 1750.67   135.1
 1917.01   136.0
 2099.16   136.9
 2298.61   137.8
 2517.01   138.7
 2756.17   139.6
 3018.05   140.4
 3304.81   141.3
 3618.81   142.1
 3962.65   142.9
 4339.17   143.7
 4751.45   144.5
 5202.91   145.2
 5697.27   146.0
 6238.59   146.7
 6831.35   147.3
 7480.43   148.0
 8191.19   148.6
 8969.47   149.2
 9821.71   149.8
10754.92   150.3
11776.79   150.8
12895.77   151.3
14121.06   151.8
15462.77   152.2
16931.97   152.5
18540.76   152.9
20302.41   153.2
22231.44   153.4
24343.76   153.7
26656.79   153.8
29189.58   154.0
31963.03   154.0
