    4.00  185.0
    4.26  185.0
    4.53  185.0
    4.82  185.0
    5.13  185.0
    5.46  185.0
    5.81  185.0
    6.18  185.0
    6.58  185.0
    7.00  185.0
    7.45  185.0
    7.92  185.0
    8.43  185.0
    8.97  185.0
    9.55  185.0
   10.16  185.0
   10.81  185.0
   11.50  185.0
   12.24  185.0
   13.03  185.0
   13.86  185.0
   14.75  185.0
   15.70  185.0
   16.70  185.0
   17.78  185.0
   18.91  185.0
   20.13  185.0
   21.42  185.0
   22.79  185.0
   24.25  185.0
   25.81  185.0
   27.46  185.0
   29.22  185.0
   31.10  185.0
   33.09  185.0
   35.21  185.0
   37.47  185.0
   39.87  185.0
   42.43  185.0
   45.15  185.0
   48.04  185.0
   51.13  185.0
   54.40  185.0
   57.89  185.0
   61.60  185.0
   65.55  185.0
   69.76  185.0
   74.23  185.0
   78.99  185.0
   84.05  185.0
   89.44  185.0
   95.18  185.0
  101.28  185.0
  107.77  185.0
  114.68  185.0
  122.04  185.0
  129.86  185.0
  138.19  185.0
  147.05  185.0
  156.48  185.0
  166.51  185.0
  177.19  185.0
  188.55  185.0
  200.64  185.0
  213.50  185.0
  227.19  185.0
  241.76  185.0
  257.26  185.0
  273.75  185.0
  291.31  185.0
  309.98  185.0
  329.86  185.0
  351.01  185.0
  373.52  185.0
  397.46  185.0
  422.95  185.0
  450.07  185.0
  478.92  185.0
  509.63  185.0
  542.31  185.0
  577.08  185.0
  614.08  185.0
  653.45  185.0
  695.35  185.0
  739.94  185.0
  787.38  185.0
  837.87  185.0
  891.59  185.0
  948.75  185.0
 1009.59  185.0
 1074.32  185.0
 1143.20  185.0
 1216.50  185.0
 1294.50  185.0
 1377.50  185.0
 1465.82  185.0
 1559.81  185.0
 1659.82  185.0
 1766.24  185.0
 1879.49  185.0
 2000.00  185.0
