    4.00  153.0
    4.26  153.0
    4.53  153.0
    4.82  153.0
    5.13  153.0
    5.46  153.0
    5.81  153.0
    6.18  153.0
    6.58  153.0
    7.00  153.0
    7.45  153.0
    7.92  153.0
    8.43  153.0
    8.97  153.0
    9.55  153.0
   10.16  153.0
   10.81  153.0
   11.50  153.0
   12.24  153.0
   13.03  153.0
   13.86  153.0
   14.75  153.0
   15.70  153.0
   16.70  153.0
   17.78  153.0
   18.91  153.0
   20.13  153.0
   21.42  153.0
   22.79  153.0
   24.25  153.0
   25.81  153.0
   27.46  153.0
   29.22  153.0
   31.10  153.0
   33.09  153.0
   35.21  153.0
   37.47  153.0
   39.87  153.0
   42.43  153.0
   45.15  153.0
   48.04  153.0
   51.13  153.0
   54.40  153.0
   57.89  153.0
   61.60  153.0
   65.55  153.0
   69.76  153.0
   74.23  153.0
   78.99  153.0
   84.05  153.0
   89.44  153.0
   95.18  153.0
  101.28  153.0
  107.77  153.0
  114.68  153.0
  122.04  153.0
  129.86  153.0
  138.19  153.0
  147.05  153.0
  156.48  153.0
  166.51  153.0
  177.19  153.0
  188.55  153.0
  200.64  153.0
  213.50  153.0
  227.19  153.0
  241.76  153.0
  257.26  153.0
  273.75  153.0
  291.31  153.0
  309.98  153.0
  329.86  153.0
  351.01  153.0
  373.52  153.0
  397.46  153.0
  422.95  153.0
  450.07  153.0
  478.92  153.0
  509.63  153.0
  542.31  153.0
  577.08  153.0
  614.08  153.0
  653.45  153.0
  695.35  153.0
  739.94  153.0
  787.38  153.0
  837.87  153.0
  891.59  153.0
  948.75  153.0
 1009.59  153.0
 1074.32  153.0
 1143.20  153.0
 1216.50  153.0
 1294.50  153.0
 1377.50  153.0
 1465.82  153.0
 1559.81  153.0
 1659.82  153.0
 1766.24  153.0
 1879.49  153.0
 2000.00  153.0
